time,prey,predator
1.1306532663316582,20.336232817584396,3.2334416624156983
2.2613065326633164,39.13690884731266,7.249112451735556
3.3919597989949746,19.894302825942443,23.16412216102384
5.201005025125628,8.912253432435353,6.286491373793669
7.160804020100501,29.591408594859633,3.761371028176087
8.668341708542712,25.58403371386017,22.3101751835484
9.64824120603015,8.771755294047253,15.509833833583178
11.909547738693465,18.148667030595874,3.1622895637066635
12.814070351758794,32.85245821413269,4.30914826308393
13.115577889447234,38.25539703834582,6.138962842577559
